Data type,Cancer group/site,Year,Sex,State or Territory,Count,"Age-standardised rate
2001 Australian Standard Population 
(per 100,000)","Age-standardised rate
2023 Australian population 
(per 100,000)",,ICD-10 codes
Incidence,Non-melanoma skin cancer (rare types),2016,Males,Northern Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Males,Australia,637,4.9,6.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,New South Wales,144,2.7,3.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Victoria,47,1.1,1.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Queensland,76,2.6,3.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Western Australia,55,3.7,5.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,South Australia,13,1.0,1.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Tasmania,3,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Northern Territory,0,0.0,0.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Females,Australia,342,2.2,2.9, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,New South Wales,402,4.2,5.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Victoria,138,1.9,2.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Queensland,235,4.3,5.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Western Australia,126,4.6,6.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,South Australia,51,2.0,2.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Tasmania,14,2.0,2.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Australian Capital Territory,7,2.0,2.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Northern Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2016,Persons,Australia,979,3.4,4.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,New South Wales,298,6.7,9.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Victoria,150,4.4,6.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Queensland,165,6.3,8.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Western Australia,73,5.7,7.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,South Australia,30,2.7,3.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Tasmania,12,3.6,4.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Australian Capital Territory,6,3.2,4.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Northern Territory,3,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Males,Australia,736,5.5,7.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,New South Wales,133,2.4,3.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Victoria,76,1.8,2.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Queensland,97,3.1,4.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Western Australia,49,3.1,4.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,South Australia,21,1.5,2.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Tasmania,9,2.6,3.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Australian Capital Territory,1,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Northern Territory,0,0.0,0.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Females,Australia,387,2.4,3.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,New South Wales,431,4.4,5.9, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Victoria,226,3.0,4.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Queensland,262,4.6,6.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Western Australia,122,4.3,5.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,South Australia,51,2.1,2.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Tasmania,21,3.1,3.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Australian Capital Territory,7,1.9,2.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Northern Territory,3,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2017,Persons,Australia,"1,123",3.8,5.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,New South Wales,278,6.1,8.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Victoria,94,2.7,3.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Queensland,148,5.6,7.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Western Australia,62,4.7,6.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,South Australia,31,2.8,3.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Tasmania,17,5.0,6.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Australian Capital Territory,5,2.6,3.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Northern Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Males,Australia,634,4.6,6.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,New South Wales,182,3.3,4.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Victoria,50,1.1,1.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Queensland,74,2.3,3.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Western Australia,38,2.5,3.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,South Australia,16,1.2,1.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Tasmania,7,1.5,2.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Northern Territory,1,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Females,Australia,371,2.2,2.9, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,New South Wales,460,4.6,6.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Victoria,144,1.8,2.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Queensland,222,3.8,5.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Western Australia,100,3.5,4.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,South Australia,47,1.9,2.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Tasmania,24,3.0,4.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Australian Capital Territory,7,1.7,2.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Northern Territory,3,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2018,Persons,Australia,"1,005",3.3,4.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,New South Wales,343,7.4,9.9, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Victoria,154,4.3,5.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Queensland,210,7.6,10.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Western Australia,86,6.1,8.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,South Australia,32,2.7,3.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Tasmania,15,3.8,5.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Australian Capital Territory,6,3.0,4.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Northern Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Males,Australia,849,6.0,8.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,New South Wales,157,2.8,3.8, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Victoria,86,2.0,2.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Queensland,111,3.4,4.5, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Western Australia,43,2.4,3.4, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,South Australia,13,0.9,1.2, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Tasmania,7,1.7,2.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Australian Capital Territory,2,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Northern Territory,1,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Females,Australia,420,2.4,3.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,New South Wales,500,4.9,6.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Victoria,240,3.0,4.0, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Queensland,321,5.3,7.1, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Western Australia,129,4.2,5.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,South Australia,45,1.7,2.3, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Tasmania,22,2.6,3.7, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Australian Capital Territory,8,1.9,2.6, ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Northern Territory,3,n.p.,n.p., ,C44
Incidence,Non-melanoma skin cancer (rare types),2019,Persons,Australia,"1,269",4.1,5.4, ,C44
